Site,Date,chloride,Cond,Volume,Receiving,address,location,NaCl,estimated_cl,year,latitude,longitude
7542 Widgeon Way,2013-08-08T00:00:00Z,155.68720000000005,922,158987.294928,Mendota,"7542 Widgeon Way Madison, WI",outdoor,NA,y,2013,43.07391,-89.5139
7542 Widgeon Way,2007-07-06T00:00:00Z,152,904,158987.294928,Mendota,"7542 Widgeon Way Madison, WI",outdoor,NA,NA,2007,43.07391,-89.5139
7542 Widgeon Way,2012-08-07T00:00:00Z,234,965,158987.294928,Mendota,"7542 Widgeon Way Madison, WI",outdoor,NA,NA,2012,43.07391,-89.5139
6431 Bridge Rd,2010-07-13T00:00:00Z,175.87660000000002,991,249837.177744,Yahara River,"6431 Bridge Rd Madison, WI",outdoor,NA,y,2010,43.048603,-89.33886
6431 Bridge Rd,2011-06-27T00:00:00Z,184.36200000000005,1020,249837.177744,Yahara River,"6431 Bridge Rd Madison, WI",outdoor,NA,y,2011,43.048603,-89.33886
6431 Bridge Rd,2016-08-04T00:00:00Z,201.91800000000003,1080,249837.177744,Yahara River,"6431 Bridge Rd Madison, WI",outdoor,NA,y,2016,43.048603,-89.33886
6431 Bridge Rd,2014-07-23T00:00:00Z,207.77,1100,249837.177744,Yahara River,"6431 Bridge Rd Madison, WI",outdoor,NA,y,2014,43.048603,-89.33886
6431 Bridge Rd,2019-07-30T00:00:00Z,81.6,739,249837.177744,Yahara River,"6431 Bridge Rd Madison, WI",outdoor,NA,NA,2019,43.048603,-89.33886
6431 Bridge Rd,2009-07-08T00:00:00Z,203,1040,249837.177744,Yahara River,"6431 Bridge Rd Madison, WI",outdoor,NA,NA,2009,43.048603,-89.33886
6431 Bridge Rd,2007-07-24T00:00:00Z,229.8,1073,249837.177744,Yahara River,"6431 Bridge Rd Madison, WI",outdoor,NA,NA,2007,43.048603,-89.33886
6431 Bridge Rd,2015-09-01T00:00:00Z,450,1620,249837.177744,Yahara River,"6431 Bridge Rd Madison, WI",outdoor,NA,NA,2015,43.048603,-89.33886
67 Golf Course Rd,2004-06-01T00:00:00Z,185,848,NA,Cherokee Marsh,"67 Golf Course Rd Madison, WI",outdoor,NA,NA,2004,43.15008,-89.369255
7917 Tree Ln,2010-08-05T00:00:00Z,100.971,735,253622.58952799998,Mendota,"7917 Tree Ln Madison, WI",outdoor,NA,y,2010,43.06246,-89.52
7917 Tree Ln,2011-07-08T00:00:00Z,275.068,1330,253622.58952799998,Mendota,"7917 Tree Ln Madison, WI",outdoor,NA,y,2011,43.06246,-89.52
7917 Tree Ln,2007-07-06T00:00:00Z,150.5,843,253622.58952799998,Mendota,"7917 Tree Ln Madison, WI",outdoor,NA,NA,2007,43.06246,-89.52
7917 Tree Ln,2012-08-07T00:00:00Z,265,1080,253622.58952799998,Mendota,"7917 Tree Ln Madison, WI",outdoor,NA,NA,2012,43.06246,-89.52
7917 Tree Ln,2013-07-31T00:00:00Z,632,2420,253622.58952799998,Mendota,"7917 Tree Ln Madison, WI",outdoor,NA,NA,2013,43.06246,-89.52
8080 Watts Rd,2019-03-07T00:00:00Z,380.404,1690,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,y,2019,43.054394,-89.52071
702 S High Point Rd,2007-06-04T00:00:00Z,166.3,972,NA,Spring Harbor,"702 S High Point Rd Madison, WI",indoor,NA,NA,2007,43.05126107866632,-89.52238137833336
702 S High Point Rd,2008-07-08T00:00:00Z,192.6,1092,NA,Spring Harbor,"702 S High Point Rd Madison, WI",indoor,NA,NA,2008,43.05126107866632,-89.52238137833336
702 S High Point Rd,2005-01-13T00:00:00Z,336.2,1482,NA,Spring Harbor,"702 S High Point Rd Madison, WI",indoor,NA,NA,2005,43.05126107866632,-89.52238137833336
706 John Nolen Dr,2005-08-15T00:00:00Z,534.3,2050,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2005,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2007-05-31T00:00:00Z,564.4,2171,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2007,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2006-11-28T00:00:00Z,687.8,2530,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2006,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2010-03-05T00:00:00Z,719,3560,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2010,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2014-02-04T00:00:00Z,756,3920,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2014,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2013-01-11T00:00:00Z,805,4290,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2013,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2004-06-21T00:00:00Z,1020,3660,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2004,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2012-02-16T00:00:00Z,1080,5130,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2012,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2004-08-30T00:00:00Z,1129,3670,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2004,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2019-01-24T00:00:00Z,2260,7310,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2019,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2015-01-13T00:00:00Z,2770,9360,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2015,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2017-01-04T00:00:00Z,3330,10300,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2017,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2016-02-24T00:00:00Z,3450,11500,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2016,43.04768239082503,-89.37333630944349
706 John Nolen Dr,2018-01-25T00:00:00Z,5600,15100,NA,Monona,"706 John Nolen Dr Madison, WI",indoor,NA,NA,2018,43.04768239082503,-89.37333630944349
722 John Nolen Dr,2019-01-24T00:00:00Z,260.438,1280,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,y,2019,NA,NA
722 John Nolen Dr,2010-02-11T00:00:00Z,482.8140000000001,2040,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,y,2010,NA,NA
722 John Nolen Dr,2012-02-16T00:00:00Z,344,1990,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2012,NA,NA
711 Cottage Grove Rd,2018-01-24T00:00:00Z,604,2980,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2018,43.083927,-89.31475
711 Cottage Grove Rd,2011-01-06T00:00:00Z,657,3160,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2011,43.083927,-89.31475
711 Cottage Grove Rd,2015-01-13T00:00:00Z,679,3140,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2015,43.083927,-89.31475
711 Cottage Grove Rd,2014-02-06T00:00:00Z,777,3580,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2014,43.083927,-89.31475
711 Cottage Grove Rd,2013-01-17T00:00:00Z,790,3550,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2013,43.083927,-89.31475
711 Cottage Grove Rd,2007-01-04T00:00:00Z,813.2,2990,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2007,43.083927,-89.31475
711 Cottage Grove Rd,2012-02-29T00:00:00Z,907,4080,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2012,43.083927,-89.31475
711 Cottage Grove Rd,2010-02-10T00:00:00Z,950,3630,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2010,43.083927,-89.31475
711 Cottage Grove Rd,2019-01-22T00:00:00Z,1160,5480,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2019,43.083927,-89.31475
711 Cottage Grove Rd,2005-02-14T00:00:00Z,1195,3970,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2005,43.083927,-89.31475
711 Cottage Grove Rd,2017-01-04T00:00:00Z,1270,5550,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2017,43.083927,-89.31475
711 Cottage Grove Rd,2016-02-24T00:00:00Z,1320,5940,167504.471442,Starkweather Creek,"711 Cottage Grove Rd Madison, WI",indoor,NA,NA,2016,43.083927,-89.31475
718 Jupiter Dr,2019-01-22T00:00:00Z,1020,NA,NA,Starkweather Creek,"718 Jupiter Dr Madison, WI",indoor,NA,NA,2019,43.08698,-89.28245
718 Jupiter Dr,2016-03-03T00:00:00Z,1060,3750,NA,Starkweather Creek,"718 Jupiter Dr Madison, WI",indoor,NA,NA,2016,43.08698,-89.28245
718 Jupiter Dr,2017-01-04T00:00:00Z,1760,5720,NA,Starkweather Creek,"718 Jupiter Dr Madison, WI",indoor,NA,NA,2017,43.08698,-89.28245
718 Jupiter Dr,2018-01-24T00:00:00Z,1830,5660,NA,Starkweather Creek,"718 Jupiter Dr Madison, WI",indoor,NA,NA,2018,43.08698,-89.28245
722 John Nolen Dr,2013-01-11T00:00:00Z,344,2040,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2013,NA,NA
722 John Nolen Dr,2009-07-08T00:00:00Z,498,1990,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2009,NA,NA
722 John Nolen Dr,2007-05-31T00:00:00Z,542.1,2028,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2007,NA,NA
722 John Nolen Dr,2004-06-30T00:00:00Z,638.6,2360,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2004,NA,NA
722 John Nolen Dr,2014-02-04T00:00:00Z,917,4160,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2014,NA,NA
722 John Nolen Dr,2016-02-24T00:00:00Z,925,4540,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2016,NA,NA
722 John Nolen Dr,2015-01-13T00:00:00Z,989,4520,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2015,NA,NA
722 John Nolen Dr,2006-11-28T00:00:00Z,998.9,3400,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2006,NA,NA
722 John Nolen Dr,2005-08-15T00:00:00Z,1039,3650,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2005,NA,NA
722 John Nolen Dr,2018-01-25T00:00:00Z,1070,4640,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2018,NA,NA
722 John Nolen Dr,2017-01-04T00:00:00Z,1250,5720,NA,Monona,"722 John Nolen Dr Madison, WI",indoor,NA,NA,2017,NA,NA
725 W Washington Ave,2014-07-30T00:00:00Z,538,2040,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2014,43.10917,-89.335724
725 W Washington Ave,2011-08-02T00:00:00Z,715,2650,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2011,43.10917,-89.335724
725 W Washington Ave,2016-08-04T00:00:00Z,802,2880,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2016,43.10917,-89.335724
725 W Washington Ave,2009-07-24T00:00:00Z,813,2970,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2009,43.10917,-89.335724
725 W Washington Ave,2012-06-14T00:00:00Z,814,3000,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2012,43.10917,-89.335724
725 W Washington Ave,2013-08-08T00:00:00Z,835,3080,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2013,43.10917,-89.335724
725 W Washington Ave,2017-07-13T00:00:00Z,885,3090,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2017,43.10917,-89.335724
725 W Washington Ave,2010-07-21T00:00:00Z,902,3120,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2010,43.10917,-89.335724
725 W Washington Ave,2018-08-23T00:00:00Z,1020,3370,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2018,43.10917,-89.335724
8080 Watts Rd,2015-01-14T00:00:00Z,664,3320,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2015,43.054394,-89.52071
8080 Watts Rd,2011-01-04T00:00:00Z,847,4040,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2011,43.054394,-89.52071
8080 Watts Rd,2017-01-05T00:00:00Z,875,3800,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2017,43.054394,-89.52071
8080 Watts Rd,2014-02-05T00:00:00Z,911,4200,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2014,43.054394,-89.52071
8080 Watts Rd,2010-02-11T00:00:00Z,926,4360,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2010,43.054394,-89.52071
8080 Watts Rd,2016-03-01T00:00:00Z,973,4610,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2016,43.054394,-89.52071
8080 Watts Rd,2018-02-01T00:00:00Z,1000,4240,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2018,43.054394,-89.52071
8080 Watts Rd,2007-01-19T00:00:00Z,1058,3640,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2007,43.054394,-89.52071
8080 Watts Rd,2012-02-22T00:00:00Z,1060,4860,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2012,43.054394,-89.52071
8080 Watts Rd,2013-01-11T00:00:00Z,1090,4930,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2013,43.054394,-89.52071
8080 Watts Rd,2008-07-08T00:00:00Z,1648,5720,NA,Mendota,"8080 Watts Rd Madison, WI",indoor,NA,NA,2008,43.054394,-89.52071
7425 Timber Lake Tr,2004-07-01T00:00:00Z,176.2,840,NA,Spring Harbor,"7425 Timber Lake Tr Madison, WI",outdoor,NA,NA,2004,43.052155,-89.51101
7425 Timber Lake Tr,2007-07-05T00:00:00Z,182.2,907,NA,Spring Harbor,"7425 Timber Lake Tr Madison, WI",outdoor,NA,NA,2007,43.052155,-89.51101
7425 Timber Lake Tr,2008-07-22T00:00:00Z,207.8,852,NA,Spring Harbor,"7425 Timber Lake Tr Madison, WI",outdoor,NA,NA,2008,43.052155,-89.51101
7425 Timber Lake Tr,2012-06-21T00:00:00Z,215,1090,NA,Spring Harbor,"7425 Timber Lake Tr Madison, WI",outdoor,NA,NA,2012,43.052155,-89.51101
7425 Timber Lake Tr,2014-08-07T00:00:00Z,366,1560,NA,Spring Harbor,"7425 Timber Lake Tr Madison, WI",outdoor,NA,NA,2014,43.052155,-89.51101
7425 Timber Lake Tr,2005-08-17T00:00:00Z,368.9,1423,NA,Spring Harbor,"7425 Timber Lake Tr Madison, WI",outdoor,NA,NA,2005,43.052155,-89.51101
8102 Excelsior Dr,2007-06-04T00:00:00Z,281.7,1236,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2007,43.07853,-89.52437
8102 Excelsior Dr,2010-02-11T00:00:00Z,513,2070,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2010,43.07853,-89.52437
8102 Excelsior Dr,2016-03-01T00:00:00Z,835,3210,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2016,43.07853,-89.52437
8102 Excelsior Dr,2004-06-02T00:00:00Z,912.2,3480,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2004,43.07853,-89.52437
8102 Excelsior Dr,2012-02-22T00:00:00Z,946,3730,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2012,43.07853,-89.52437
802 Harbor House Dr,2012-06-28T00:00:00Z,217,1100,98420.70638399999,Spring Harbor,"802 Harbor House Dr Madison, WI",outdoor,NA,NA,2012,43.049706,-89.50802
802 Harbor House Dr,2003-07-14T00:00:00Z,316.3,1445,98420.70638399999,Spring Harbor,"802 Harbor House Dr Madison, WI",outdoor,NA,NA,2003,43.049706,-89.50802
803 N Thompson Dr,2007-08-08T00:00:00Z,468.4,2261,113562.35351999999,Starkweather Creek,"803 N Thompson Dr Madison, WI",outdoor,NA,NA,2007,NA,NA
725 W Washington Ave,2015-08-25T00:00:00Z,1030,3610,242266.354176,Monona Bay,"725 W Washington Ave Madison, WI",outdoor,NA,NA,2015,43.10917,-89.335724
9 E Wilson St,2016-03-02T00:00:00Z,318.9580000000001,1480,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,y,2016,43.07294002747637,-89.38053276415015
8102 Excelsior Dr,2011-01-04T00:00:00Z,1030,3890,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2011,43.07853,-89.52437
8102 Excelsior Dr,2005-08-15T00:00:00Z,1071,4190,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2005,43.07853,-89.52437
8102 Excelsior Dr,2008-07-24T00:00:00Z,1102,4100,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2008,43.07853,-89.52437
8102 Excelsior Dr,2004-08-30T00:00:00Z,1121,4220,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2004,43.07853,-89.52437
8102 Excelsior Dr,2015-01-22T00:00:00Z,1150,4140,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2015,43.07853,-89.52437
8102 Excelsior Dr,2013-01-11T00:00:00Z,1360,4940,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2013,43.07853,-89.52437
8102 Excelsior Dr,2019-02-06T00:00:00Z,1370,5280,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2019,43.07853,-89.52437
8102 Excelsior Dr,2014-02-05T00:00:00Z,1440,5190,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2014,43.07853,-89.52437
8102 Excelsior Dr,2017-01-05T00:00:00Z,2750,9170,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2017,43.07853,-89.52437
8102 Excelsior Dr,2018-02-01T00:00:00Z,3330,10700,NA,Mendota,"8102 Excelsior Dr Madison, WI",indoor,NA,NA,2018,43.07853,-89.52437
8310 Globe Dr,2019-08-05T00:00:00Z,1030,4160,NA,Mendota,"8310 Globe Dr Madison, WI",outdoor,NA,NA,2019,43.07144,-89.526634
8406 Isaac Dr,2010-06-28T00:00:00Z,153.34640000000005,914,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,y,2010,43.062424,-89.52919
8406 Isaac Dr,2014-08-20T00:00:00Z,263.36400000000003,1290,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,y,2014,43.062424,-89.52919
8406 Isaac Dr,2013-07-31T00:00:00Z,269.216,1310,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,y,2013,43.062424,-89.52919
8406 Isaac Dr,2007-07-06T00:00:00Z,171,997,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2007,43.062424,-89.52919
8406 Isaac Dr,2003-07-15T00:00:00Z,316.1,1324,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2003,43.062424,-89.52919
8406 Isaac Dr,2009-07-21T00:00:00Z,359,1490,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2009,43.062424,-89.52919
8406 Isaac Dr,2008-07-08T00:00:00Z,389.5,1463,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2008,43.062424,-89.52919
8406 Isaac Dr,2015-08-27T00:00:00Z,445,1640,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2015,43.062424,-89.52919
8406 Isaac Dr,2011-07-05T00:00:00Z,478,1770,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2011,43.062424,-89.52919
8406 Isaac Dr,2012-06-20T00:00:00Z,613,2260,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2012,43.062424,-89.52919
8406 Isaac Dr,2016-08-10T00:00:00Z,1040,4060,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2016,43.062424,-89.52919
8406 Isaac Dr,2017-08-08T00:00:00Z,1060,4520,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2017,43.062424,-89.52919
8406 Isaac Dr,2018-08-28T00:00:00Z,1310,4750,90849.882816,Mendota,"8406 Isaac Dr Madison, WI",outdoor,NA,NA,2018,43.062424,-89.52919
8501 Old Sauk Rd,2010-03-03T00:00:00Z,665,2370,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2010,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2009-07-01T00:00:00Z,842,3120,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2009,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2017-01-05T00:00:00Z,1000,3340,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2017,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2003-07-15T00:00:00Z,1038,3710,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2003,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2007-06-08T00:00:00Z,1065,3680,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2007,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2019-02-21T00:00:00Z,1340,5110,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2019,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2016-03-01T00:00:00Z,1390,4840,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2016,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2008-07-08T00:00:00Z,1445,4400,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2008,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2018-02-01T00:00:00Z,1560,5110,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2018,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2014-02-05T00:00:00Z,2220,7620,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2014,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2011-01-05T00:00:00Z,2700,9200,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2011,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2015-01-14T00:00:00Z,3040,9990,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2015,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2012-02-23T00:00:00Z,4280,13000,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2012,43.07446667455885,-89.53069055194355
8501 Old Sauk Rd,2013-01-29T00:00:00Z,5350,16700,NA,Mendota,"8501 Old Sauk Rd Madison, WI",indoor,NA,NA,2013,43.07446667455885,-89.53069055194355
901 N Highpoint Rd,2008-07-24T00:00:00Z,517.3,1800,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,NA,2008,43.078808,-89.51876
901 N Highpoint Rd,2009-07-01T00:00:00Z,266.2900000000001,1300,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,y,2009,43.078808,-89.51876
901 N Highpoint Rd,2010-06-25T00:00:00Z,248.734,1240,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,y,2010,43.078808,-89.51876
901 N Highpoint Rd,2011-07-21T00:00:00Z,330.66200000000003,1520,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,y,2011,43.078808,-89.51876
901 N Highpoint Rd,2012-08-01T00:00:00Z,573.52,2350,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,y,2012,43.078808,-89.51876
901 N Highpoint Rd,2013-08-07T00:00:00Z,499,2440,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,NA,2013,43.078808,-89.51876
901 N Highpoint Rd,2014-08-20T00:00:00Z,575,2540,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,NA,2014,43.078808,-89.51876
901 N Highpoint Rd,2015-08-27T00:00:00Z,465,2210,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,NA,2015,43.078808,-89.51876
901 N Highpoint Rd,2016-08-10T00:00:00Z,517,2230,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,NA,2016,43.078808,-89.51876
901 N High Point Rd w,2017-08-22T00:00:00Z,871,3700,NA,Mendota,"901 N High Point Rd w Madison, WI",outdoor,NA,NA,2017,43.07881,-89.51876
901 N Highpoint Rd,2017-08-22T00:00:00Z,496,2380,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,NA,2017,43.078808,-89.51876
901 N Highpoint Rd,2019-08-05T00:00:00Z,477,2360,NA,Mendota,"901 N Highpoint Rd Madison, WI",outdoor,NA,NA,2019,43.078808,-89.51876
901 N High Point Rd w,NA,728,3070,NA,Mendota,"901 N High Point Rd w Madison, WI",outdoor,NA,NA,NA,43.07881,-89.51876
9 E Wilson St,2015-01-22T00:00:00Z,314,1350,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2015,43.07294002747637,-89.38053276415015
9 E Wilson St,2004-06-21T00:00:00Z,316.6,1595,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2004,43.07294002747637,-89.38053276415015
9 E Wilson St,2019-02-28T00:00:00Z,378,1760,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2019,43.07294002747637,-89.38053276415015
9 E Wilson St,2010-03-05T00:00:00Z,496,2280,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2010,43.07294002747637,-89.38053276415015
9 E Wilson St,2014-02-06T00:00:00Z,499,2030,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2014,43.07294002747637,-89.38053276415015
9 E Wilson St,2012-02-27T00:00:00Z,502,1960,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2012,43.07294002747637,-89.38053276415015
9 E Wilson St,2007-06-08T00:00:00Z,646.2,2934,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2007,43.07294002747637,-89.38053276415015
9 E Wilson St,2017-01-12T00:00:00Z,648,2380,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2017,43.07294002747637,-89.38053276415015
9 E Wilson St,2011-01-05T00:00:00Z,734,3260,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2011,43.07294002747637,-89.38053276415015
9 E Wilson St,2008-07-28T00:00:00Z,750.5,2837,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2008,43.07294002747637,-89.38053276415015
9 E Wilson St,2013-01-16T00:00:00Z,968,3460,NA,Monona,"9 E Wilson St Madison, WI",indoor,NA,NA,2013,43.07294002747637,-89.38053276415015
