lakeid,year4,daynum,sampledate,depth,cl,so4,ca,mg,na,k,fe,mn,cond
ME,2017,191,2017-07-10,9.00,,,,,,,,,
ME,2017,191,2017-07-10,10.00,,,,,,,,,
ME,2017,191,2017-07-10,10.50,,,,,,,,,
ME,2017,191,2017-07-10,12.00,,,,,,,,,
ME,2017,191,2017-07-10,14.00,,,,,,,,,
ME,2017,191,2017-07-10,16.00,,,,,,,,,
ME,2017,191,2017-07-10,18.00,,,,,,,,,
ME,2017,191,2017-07-10,20.00,,,,,,,,,
ME,2017,191,2017-07-10,22.00,,,,,,,,,
ME,2017,191,2017-07-10,24.00,,,,,,,,,
ME,2017,205,2017-07-24,0.00,,,,,,,,,
ME,2017,205,2017-07-24,2.00,,,,,,,,,
ME,2017,205,2017-07-24,4.00,,,,,,,,,
ME,2017,205,2017-07-24,6.00,,,,,,,,,
ME,2017,205,2017-07-24,7.00,,,,,,,,,
ME,2017,205,2017-07-24,8.00,,,,,,,,,
ME,2017,205,2017-07-24,10.00,,,,,,,,,
ME,2017,205,2017-07-24,12.00,,,,,,,,,
ME,2017,205,2017-07-24,14.00,,,,,,,,,
ME,2017,205,2017-07-24,16.00,,,,,,,,,
ME,2017,205,2017-07-24,18.00,,,,,,,,,
ME,2017,205,2017-07-24,20.00,,,,,,,,,
ME,2017,205,2017-07-24,22.00,,,,,,,,,
ME,2017,205,2017-07-24,23.50,,,,,,,,,
ME,2017,219,2017-08-07,1.00,,,,,,,,,
ME,2017,219,2017-08-07,3.00,,,,,,,,,
ME,2017,219,2017-08-07,5.00,,,,,,,,,
ME,2017,219,2017-08-07,7.00,,,,,,,,,
ME,2017,219,2017-08-07,8.00,53.80,17.27,30.67,31.93,25.42,2.87,0.00,0.00,
ME,2017,219,2017-08-07,9.00,,,,,,,,,
ME,2017,219,2017-08-07,10.00,,,,,,,,,
ME,2017,219,2017-08-07,12.00,55.50,17.18,40.34,33.18,26.72,3.01,0.00,0.07,
ME,2017,219,2017-08-07,13.00,,,,,,,,,
ME,2017,219,2017-08-07,15.00,,,,,,,,,
ME,2017,219,2017-08-07,17.00,,,,,,,,,
ME,2017,219,2017-08-07,19.00,,,,,,,,,
ME,2017,219,2017-08-07,21.00,,,,,,,,,
ME,2017,219,2017-08-07,23.00,,,,,,,,,
ME,2017,219,2017-08-07,24.20,,,,,,,,,
ME,2017,235,2017-08-23,1.00,,,,,,,,,
ME,2017,235,2017-08-23,3.00,,,,,,,,,
ME,2017,235,2017-08-23,5.00,,,,,,,,,
ME,2017,235,2017-08-23,7.00,,,,,,,,,
ME,2017,235,2017-08-23,9.00,,,,,,,,,
ME,2017,235,2017-08-23,11.00,,,,,,,,,
ME,2017,235,2017-08-23,12.00,,,,,,,,,
ME,2017,235,2017-08-23,14.00,,,,,,,,,
ME,2017,235,2017-08-23,16.00,,,,,,,,,
ME,2017,235,2017-08-23,18.00,,,,,,,,,
ME,2017,235,2017-08-23,20.00,,,,,,,,,
ME,2017,235,2017-08-23,22.00,,,,,,,,,
ME,2017,235,2017-08-23,24.00,,,,,,,,,
ME,2017,249,2017-09-06,0.00,,,,,,,,,
ME,2017,249,2017-09-06,2.00,,,,,,,,,
ME,2017,249,2017-09-06,4.00,,,,,,,,,
ME,2017,249,2017-09-06,5.00,,,,,,,,,
ME,2017,249,2017-09-06,7.00,,,,,,,,,
ME,2017,249,2017-09-06,9.00,,,,,,,,,
ME,2017,249,2017-09-06,11.00,,,,,,,,,
ME,2017,249,2017-09-06,12.50,,,,,,,,,
ME,2017,249,2017-09-06,13.50,,,,,,,,,
ME,2017,249,2017-09-06,15.00,,,,,,,,,
ME,2017,249,2017-09-06,17.00,,,,,,,,,
ME,2017,249,2017-09-06,19.00,,,,,,,,,
ME,2017,249,2017-09-06,21.00,,,,,,,,,
ME,2017,249,2017-09-06,23.00,,,,,,,,,
ME,2017,249,2017-09-06,24.10,,,,,,,,,
ME,2017,268,2017-09-25,1.00,,,,,,,,,
ME,2017,268,2017-09-25,3.00,,,,,,,,,
ME,2017,268,2017-09-25,5.00,,,,,,,,,
ME,2017,268,2017-09-25,6.50,,,,,,,,,
ME,2017,268,2017-09-25,7.50,,,,,,,,,
ME,2017,268,2017-09-25,8.50,,,,,,,,,
ME,2017,268,2017-09-25,9.50,,,,,,,,,
ME,2017,268,2017-09-25,10.50,,,,,,,,,
ME,2017,268,2017-09-25,11.50,,,,,,,,,
ME,2017,268,2017-09-25,12.50,,,,,,,,,
ME,2017,268,2017-09-25,14.00,,,,,,,,,
ME,2017,268,2017-09-25,16.00,,,,,,,,,
ME,2017,268,2017-09-25,18.00,,,,,,,,,
ME,2017,268,2017-09-25,20.00,,,,,,,,,
ME,2017,268,2017-09-25,22.00,,,,,,,,,
ME,2017,268,2017-09-25,24.00,,,,,,,,,
ME,2017,277,2017-10-04,0.00,,,,,,,,,
ME,2017,277,2017-10-04,2.00,,,,,,,,,
ME,2017,277,2017-10-04,4.00,,,,,,,,,
ME,2017,277,2017-10-04,6.00,,,,,,,,,
ME,2017,277,2017-10-04,8.00,,,,,,,,,
ME,2017,277,2017-10-04,9.00,,,,,,,,,
ME,2017,277,2017-10-04,11.00,,,,,,,,,
ME,2017,277,2017-10-04,12.50,,,,,,,,,
ME,2017,277,2017-10-04,13.50,,,,,,,,,
ME,2017,277,2017-10-04,14.50,,,,,,,,,
ME,2017,277,2017-10-04,16.00,,,,,,,,,
ME,2017,277,2017-10-04,18.00,,,,,,,,,
ME,2017,277,2017-10-04,20.00,,,,,,,,,
ME,2017,277,2017-10-04,22.00,,,,,,,,,
ME,2017,277,2017-10-04,24.00,,,,,,,,,
ME,2017,306,2017-11-02,0.00,54.89,15.39,34.19,33.11,25.01,3.03,0.00,0.00,
ME,2017,306,2017-11-02,2.00,,,,,,,,,
ME,2017,306,2017-11-02,4.00,54.98,15.38,34.06,33.13,25.38,2.98,0.00,0.00,
ME,2017,306,2017-11-02,6.00,,,,,,,,,
ME,2017,306,2017-11-02,8.00,,,,,,,,,
ME,2017,306,2017-11-02,10.00,,,,,,,,,
ME,2017,306,2017-11-02,12.00,,,,,,,,,
ME,2017,306,2017-11-02,14.00,,,,,,,,,
ME,2017,306,2017-11-02,16.00,,,,,,,,,
ME,2017,306,2017-11-02,18.00,,,,,,,,,
ME,2017,306,2017-11-02,20.00,54.92,15.40,34.64,33.61,25.47,3.04,0.00,0.00,
ME,2017,306,2017-11-02,21.00,,,,,,,,,
ME,2017,306,2017-11-02,23.00,,,,,,,,,
ME,2017,306,2017-11-02,24.60,,,,,,,,,
ME,2017,353,2017-12-19,0.00,,,,,,,,,
ME,2017,353,2017-12-19,2.00,,,,,,,,,
ME,2017,353,2017-12-19,4.00,,,,,,,,,
ME,2017,353,2017-12-19,6.00,,,,,,,,,
ME,2017,353,2017-12-19,8.00,,,,,,,,,
ME,2017,353,2017-12-19,10.00,,,,,,,,,
ME,2017,353,2017-12-19,12.00,,,,,,,,,
ME,2017,353,2017-12-19,14.00,,,,,,,,,
ME,2017,353,2017-12-19,16.00,,,,,,,,,
ME,2017,353,2017-12-19,18.00,,,,,,,,,
ME,2017,353,2017-12-19,20.00,,,,,,,,,
ME,2017,353,2017-12-19,22.00,,,,,,,,,
ME,2018,23,2018-01-23,0.00,56.67,18.39,38.20,35.74,27.67,3.18,0.00,0.00,
ME,2018,23,2018-01-23,2.00,,,,,,,,,
ME,2018,23,2018-01-23,4.00,,,,,,,,,
ME,2018,23,2018-01-23,6.00,,,,,,,,,
ME,2018,23,2018-01-23,8.00,56.78,17.67,38.81,36.44,28.23,3.15,0.00,0.04,
ME,2018,23,2018-01-23,10.00,,,,,,,,,
ME,2018,23,2018-01-23,12.00,,,,,,,,,
ME,2018,23,2018-01-23,14.00,,,,,,,,,
ME,2018,23,2018-01-23,16.00,,,,,,,,,
ME,2018,23,2018-01-23,18.00,,,,,,,,,
ME,2018,23,2018-01-23,20.00,57.89,19.10,44.45,40.39,30.82,3.45,0.00,0.02,
ME,2018,23,2018-01-23,21.00,,,,,,,,,
ME,2018,23,2018-01-23,23.00,,,,,,,,,
ME,2018,95,2018-04-05,0.00,,,,,,,,,
ME,2018,95,2018-04-05,2.00,,,,,,,,,
ME,2018,95,2018-04-05,4.00,,,,,,,,,
ME,2018,95,2018-04-05,6.00,,,,,,,,,
ME,2018,95,2018-04-05,8.00,,,,,,,,,
ME,2018,95,2018-04-05,10.00,,,,,,,,,
ME,2018,95,2018-04-05,12.00,,,,,,,,,
ME,2018,95,2018-04-05,14.00,,,,,,,,,
ME,2018,95,2018-04-05,16.00,,,,,,,,,
ME,2018,95,2018-04-05,18.00,,,,,,,,,
ME,2018,95,2018-04-05,20.00,,,,,,,,,
ME,2018,95,2018-04-05,22.00,,,,,,,,,
ME,2018,95,2018-04-05,24.00,,,,,,,,,
ME,2018,110,2018-04-20,0.00,56.02,16.26,39.53,34.21,26.22,3.36,0.00,0.00,
ME,2018,110,2018-04-20,1.00,,,,,,,,,
ME,2018,110,2018-04-20,3.00,,,,,,,,,
ME,2018,110,2018-04-20,5.00,,,,,,,,,
ME,2018,110,2018-04-20,7.00,,,,,,,,,
ME,2018,110,2018-04-20,9.00,,,,,,,,,
ME,2018,110,2018-04-20,11.00,,,,,,,,,
ME,2018,110,2018-04-20,13.00,,,,,,,,,
ME,2018,110,2018-04-20,15.00,,,,,,,,,
ME,2018,110,2018-04-20,17.00,,,,,,,,,
ME,2018,110,2018-04-20,19.00,,,,,,,,,
ME,2018,110,2018-04-20,21.00,,,,,,,,,
ME,2018,110,2018-04-20,23.00,,,,,,,,,
ME,2018,127,2018-05-07,0.00,,,,,,,,,
ME,2018,127,2018-05-07,2.00,,,,,,,,,
ME,2018,127,2018-05-07,4.00,,,,,,,,,
ME,2018,127,2018-05-07,6.00,,,,,,,,,
ME,2018,127,2018-05-07,8.00,,,,,,,,,
ME,2018,127,2018-05-07,10.00,,,,,,,,,
ME,2018,127,2018-05-07,12.00,,,,,,,,,
ME,2018,127,2018-05-07,14.00,,,,,,,,,
ME,2018,127,2018-05-07,16.00,,,,,,,,,
ME,2018,127,2018-05-07,18.00,,,,,,,,,
ME,2018,127,2018-05-07,20.00,,,,,,,,,
ME,2018,127,2018-05-07,22.00,,,,,,,,,
ME,2018,127,2018-05-07,24.00,,,,,,,,,
ME,2018,134,2018-05-14,0.00,,,,,,,,,
ME,2018,134,2018-05-14,2.00,,,,,,,,,
ME,2018,134,2018-05-14,4.00,,,,,,,,,
ME,2018,134,2018-05-14,6.00,,,,,,,,,
ME,2018,134,2018-05-14,8.00,,,,,,,,,
ME,2018,134,2018-05-14,10.00,,,,,,,,,
ME,2018,134,2018-05-14,12.00,,,,,,,,,
ME,2018,134,2018-05-14,14.00,,,,,,,,,
ME,2018,134,2018-05-14,16.00,,,,,,,,,
ME,2018,134,2018-05-14,18.00,,,,,,,,,
ME,2018,134,2018-05-14,20.00,,,,,,,,,
ME,2018,134,2018-05-14,21.00,,,,,,,,,
ME,2018,134,2018-05-14,23.00,,,,,,,,,
ME,2018,134,2018-05-14,24.50,,,,,,,,,
ME,2018,149,2018-05-29,1.00,,,,,,,,,
ME,2018,149,2018-05-29,2.00,,,,,,,,,
ME,2018,149,2018-05-29,3.00,,,,,,,,,
ME,2018,149,2018-05-29,4.00,,,,,,,,,
ME,2018,149,2018-05-29,6.00,,,,,,,,,
ME,2018,149,2018-05-29,8.00,,,,,,,,,
ME,2018,149,2018-05-29,10.00,,,,,,,,,
ME,2018,149,2018-05-29,12.00,,,,,,,,,
ME,2018,149,2018-05-29,14.00,,,,,,,,,
ME,2018,149,2018-05-29,16.00,,,,,,,,,
ME,2018,149,2018-05-29,18.00,,,,,,,,,
ME,2018,149,2018-05-29,20.00,,,,,,,,,
ME,2018,149,2018-05-29,22.00,,,,,,,,,
ME,2018,149,2018-05-29,24.00,,,,,,,,,
ME,2018,162,2018-06-11,0.00,,,,,,,,,
ME,2018,162,2018-06-11,2.00,,,,,,,,,
ME,2018,162,2018-06-11,4.00,,,,,,,,,
ME,2018,162,2018-06-11,6.00,,,,,,,,,
ME,2018,162,2018-06-11,8.00,,,,,,,,,
ME,2018,162,2018-06-11,10.00,,,,,,,,,
ME,2018,162,2018-06-11,12.00,,,,,,,,,
ME,2018,162,2018-06-11,14.00,,,,,,,,,
ME,2018,162,2018-06-11,16.00,,,,,,,,,
ME,2018,162,2018-06-11,18.00,,,,,,,,,
ME,2018,162,2018-06-11,19.00,,,,,,,,,
ME,2018,162,2018-06-11,21.00,,,,,,,,,
ME,2018,162,2018-06-11,23.00,,,,,,,,,
ME,2018,162,2018-06-11,24.50,,,,,,,,,
ME,2018,176,2018-06-25,1.00,,,,,,,,,
ME,2018,176,2018-06-25,3.00,,,,,,,,,
ME,2018,176,2018-06-25,5.00,,,,,,,,,
ME,2018,176,2018-06-25,6.50,,,,,,,,,
ME,2018,176,2018-06-25,7.50,,,,,,,,,
ME,2018,176,2018-06-25,9.00,,,,,,,,,
ME,2018,176,2018-06-25,11.00,,,,,,,,,
ME,2018,176,2018-06-25,13.00,,,,,,,,,
ME,2018,176,2018-06-25,15.00,,,,,,,,,
ME,2018,176,2018-06-25,17.00,,,,,,,,,
ME,2018,176,2018-06-25,19.00,,,,,,,,,
ME,2018,176,2018-06-25,21.00,,,,,,,,,
ME,2018,176,2018-06-25,23.00,,,,,,,,,
ME,2018,176,2018-06-25,24.40,,,,,,,,,
ME,2018,190,2018-07-09,1.00,,,,,,,,,
ME,2018,190,2018-07-09,3.00,,,,,,,,,
ME,2018,190,2018-07-09,5.00,,,,,,,,,
ME,2018,190,2018-07-09,6.00,,,,,,,,,
ME,2018,190,2018-07-09,7.00,,,,,,,,,
ME,2018,190,2018-07-09,8.00,,,,,,,,,
ME,2018,190,2018-07-09,10.00,,,,,,,,,
ME,2018,190,2018-07-09,12.00,,,,,,,,,
ME,2018,190,2018-07-09,13.00,,,,,,,,,
ME,2018,190,2018-07-09,15.00,,,,,,,,,
ME,2018,190,2018-07-09,17.00,,,,,,,,,
ME,2018,190,2018-07-09,19.00,,,,,,,,,
ME,2018,190,2018-07-09,21.00,,,,,,,,,
ME,2018,190,2018-07-09,23.00,,,,,,,,,
ME,2018,190,2018-07-09,24.50,,,,,,,,,
ME,2018,204,2018-07-23,1.00,,,,,,,,,
ME,2018,204,2018-07-23,3.00,,,,,,,,,
ME,2018,204,2018-07-23,5.00,,,,,,,,,
ME,2018,204,2018-07-23,7.00,,,,,,,,,
ME,2018,204,2018-07-23,8.00,,,,,,,,,
ME,2018,204,2018-07-23,9.00,,,,,,,,,
ME,2018,204,2018-07-23,10.00,,,,,,,,,
ME,2018,204,2018-07-23,12.00,,,,,,,,,
ME,2018,204,2018-07-23,14.00,,,,,,,,,
ME,2018,204,2018-07-23,16.00,,,,,,,,,
ME,2018,204,2018-07-23,18.00,,,,,,,,,
ME,2018,204,2018-07-23,20.00,,,,,,,,,
ME,2018,204,2018-07-23,22.00,,,,,,,,,
ME,2018,204,2018-07-23,23.90,,,,,,,,,
ME,2018,218,2018-08-06,1.00,,,,,,,,,
ME,2018,218,2018-08-06,3.00,,,,,,,,,
ME,2018,218,2018-08-06,5.00,,,,,,,,,
ME,2018,218,2018-08-06,7.00,,,,,,,,,
ME,2018,218,2018-08-06,8.00,54.26,15.48,26.85,32.16,27.31,3.04,0.00,0.00,
ME,2018,218,2018-08-06,8.50,,,,,,,,,
ME,2018,218,2018-08-06,9.50,,,,,,,,,
ME,2018,218,2018-08-06,11.00,,,,,,,,,
ME,2018,218,2018-08-06,13.00,,,,,,,,,
ME,2018,218,2018-08-06,15.00,,,,,,,,,
ME,2018,218,2018-08-06,17.00,,,,,,,,,
ME,2018,218,2018-08-06,19.00,,,,,,,,,
ME,2018,218,2018-08-06,21.00,,,,,,,,,
ME,2018,218,2018-08-06,23.00,,,,,,,,,
ME,2018,234,2018-08-22,0.00,,,,,,,,,
ME,2018,234,2018-08-22,2.00,,,,,,,,,
ME,2018,234,2018-08-22,4.00,,,,,,,,,
ME,2018,234,2018-08-22,6.00,,,,,,,,,
ME,2018,234,2018-08-22,8.00,,,,,,,,,
ME,2018,234,2018-08-22,10.00,,,,,,,,,
ME,2018,234,2018-08-22,11.00,,,,,,,,,
ME,2018,234,2018-08-22,12.00,,,,,,,,,
ME,2018,234,2018-08-22,14.00,,,,,,,,,
ME,2018,234,2018-08-22,16.00,,,,,,,,,
ME,2018,234,2018-08-22,18.00,,,,,,,,,
ME,2018,234,2018-08-22,20.00,,,,,,,,,
ME,2018,234,2018-08-22,22.00,,,,,,,,,
ME,2018,234,2018-08-22,24.00,,,,,,,,,
ME,2018,247,2018-09-04,0.00,,,,,,,,,
ME,2018,247,2018-09-04,2.00,,,,,,,,,
ME,2018,247,2018-09-04,4.00,,,,,,,,,
ME,2018,247,2018-09-04,5.00,,,,,,,,,
ME,2018,247,2018-09-04,7.00,,,,,,,,,
ME,2018,247,2018-09-04,8.50,,,,,,,,,
ME,2018,247,2018-09-04,9.50,,,,,,,,,
ME,2018,247,2018-09-04,10.50,,,,,,,,,
ME,2018,247,2018-09-04,11.50,,,,,,,,,
ME,2018,247,2018-09-04,13.00,,,,,,,,,
ME,2018,247,2018-09-04,15.00,,,,,,,,,
ME,2018,247,2018-09-04,17.00,,,,,,,,,
ME,2018,247,2018-09-04,19.00,,,,,,,,,
ME,2018,247,2018-09-04,21.00,,,,,,,,,
ME,2018,247,2018-09-04,23.00,,,,,,,,,
ME,2018,262,2018-09-19,0.00,,,,,,,,,
ME,2018,262,2018-09-19,2.00,,,,,,,,,
ME,2018,262,2018-09-19,4.00,,,,,,,,,
ME,2018,262,2018-09-19,6.00,,,,,,,,,
ME,2018,262,2018-09-19,8.00,,,,,,,,,
ME,2018,262,2018-09-19,9.50,,,,,,,,,
ME,2018,262,2018-09-19,10.50,,,,,,,,,
ME,2018,262,2018-09-19,11.50,,,,,,,,,
ME,2018,262,2018-09-19,12.50,,,,,,,,,
ME,2018,262,2018-09-19,14.00,,,,,,,,,
ME,2018,262,2018-09-19,16.00,,,,,,,,,
ME,2018,262,2018-09-19,18.00,,,,,,,,,
ME,2018,262,2018-09-19,20.00,,,,,,,,,
ME,2018,262,2018-09-19,22.00,,,,,,,,,
ME,2018,262,2018-09-19,24.00,,,,,,,,,
ME,2018,275,2018-10-02,0.00,,,,,,,,,
ME,2018,275,2018-10-02,1.00,,,,,,,,,
ME,2018,275,2018-10-02,3.00,,,,,,,,,
ME,2018,275,2018-10-02,5.00,,,,,,,,,
ME,2018,275,2018-10-02,7.00,,,,,,,,,
ME,2018,275,2018-10-02,9.00,,,,,,,,,
ME,2018,275,2018-10-02,11.00,,,,,,,,,
ME,2018,275,2018-10-02,13.00,,,,,,,,,
ME,2018,275,2018-10-02,15.00,,,,,,,,,
ME,2018,275,2018-10-02,17.00,,,,,,,,,
ME,2018,275,2018-10-02,19.00,,,,,,,,,
ME,2018,275,2018-10-02,21.00,,,,,,,,,
ME,2018,275,2018-10-02,23.00,,,,,,,,,
ME,2018,275,2018-10-02,24.70,,,,,,,,,
ME,2018,291,2018-10-18,1.00,,,,,,,,,
ME,2018,291,2018-10-18,3.00,,,,,,,,,
ME,2018,291,2018-10-18,5.00,,,,,,,,,
ME,2018,291,2018-10-18,7.00,,,,,,,,,
ME,2018,291,2018-10-18,9.00,,,,,,,,,
ME,2018,291,2018-10-18,11.00,,,,,,,,,
ME,2018,291,2018-10-18,13.00,,,,,,,,,
ME,2018,291,2018-10-18,15.00,,,,,,,,,
ME,2018,291,2018-10-18,17.00,,,,,,,,,
ME,2018,291,2018-10-18,19.00,,,,,,,,,
ME,2018,291,2018-10-18,21.00,,,,,,,,,
ME,2018,291,2018-10-18,23.00,,,,,,,,,
ME,2018,291,2018-10-18,24.70,,,,,,,,,
ME,2018,302,2018-10-29,1.00,,,,,,,,,
ME,2018,302,2018-10-29,3.00,,,,,,,,,
ME,2018,302,2018-10-29,4.00,51.46,15.05,32.05,29.89,23.68,3.19,0.00,0.00,
ME,2018,302,2018-10-29,6.00,,,,,,,,,
ME,2018,302,2018-10-29,8.00,,,,,,,,,
ME,2018,302,2018-10-29,10.00,,,,,,,,,
ME,2018,302,2018-10-29,12.00,,,,,,,,,
ME,2018,302,2018-10-29,14.00,,,,,,,,,
ME,2018,302,2018-10-29,16.00,,,,,,,,,
ME,2018,302,2018-10-29,18.00,,,,,,,,,
ME,2018,302,2018-10-29,20.00,51.90,15.14,32.35,29.93,23.76,3.19,0.00,0.00,
ME,2018,302,2018-10-29,22.00,,,,,,,,,
ME,2018,302,2018-10-29,24.00,,,,,,,,,
ME,2018,318,2018-11-14,0.00,,,,,,,,,
ME,2018,318,2018-11-14,2.00,,,,,,,,,
ME,2018,318,2018-11-14,4.00,,,,,,,,,
ME,2018,318,2018-11-14,6.00,,,,,,,,,
ME,2018,318,2018-11-14,8.00,,,,,,,,,
ME,2018,318,2018-11-14,10.00,,,,,,,,,
ME,2018,318,2018-11-14,12.00,,,,,,,,,
ME,2018,318,2018-11-14,14.00,,,,,,,,,
ME,2018,318,2018-11-14,16.00,,,,,,,,,
ME,2018,318,2018-11-14,18.00,,,,,,,,,
ME,2018,318,2018-11-14,20.00,,,,,,,,,
ME,2018,318,2018-11-14,22.00,,,,,,,,,
ME,2018,318,2018-11-14,24.00,,,,,,,,,
ME,2018,334,2018-11-30,0.00,,,,,,,,,
ME,2018,334,2018-11-30,2.00,,,,,,,,,
ME,2018,334,2018-11-30,4.00,,,,,,,,,
ME,2018,334,2018-11-30,5.00,,,,,,,,,
ME,2018,334,2018-11-30,7.00,,,,,,,,,
ME,2018,334,2018-11-30,9.00,,,,,,,,,
ME,2018,334,2018-11-30,11.00,,,,,,,,,
ME,2018,334,2018-11-30,13.00,,,,,,,,,
ME,2018,334,2018-11-30,15.00,,,,,,,,,
ME,2018,334,2018-11-30,17.00,,,,,,,,,
ME,2018,334,2018-11-30,19.00,,,,,,,,,
ME,2018,334,2018-11-30,21.00,,,,,,,,,
ME,2019,52,2019-02-21,0.00,,,,,,,,,
ME,2019,52,2019-02-21,2.00,,,,,,,,,
ME,2019,52,2019-02-21,4.00,,,,,,,,,
ME,2019,52,2019-02-21,6.00,,,,,,,,,
ME,2019,52,2019-02-21,8.00,,,,,,,,,
ME,2019,52,2019-02-21,10.00,,,,,,,,,
ME,2019,52,2019-02-21,12.00,,,,,,,,,
ME,2019,52,2019-02-21,14.00,,,,,,,,,
ME,2019,52,2019-02-21,16.00,,,,,,,,,
ME,2019,52,2019-02-21,18.00,,,,,,,,,
ME,2019,52,2019-02-21,20.00,,,,,,,,,
ME,2019,52,2019-02-21,21.70,,,,,,,,,
ME,2019,93,2019-04-03,1.00,,,,,,,,,
ME,2019,93,2019-04-03,3.00,,,,,,,,,
ME,2019,93,2019-04-03,5.00,,,,,,,,,
ME,2019,93,2019-04-03,7.00,,,,,,,,,
ME,2019,93,2019-04-03,9.00,,,,,,,,,
ME,2019,93,2019-04-03,11.00,,,,,,,,,
ME,2019,93,2019-04-03,13.00,,,,,,,,,
ME,2019,93,2019-04-03,15.00,,,,,,,,,
ME,2019,93,2019-04-03,17.00,,,,,,,,,
ME,2019,93,2019-04-03,19.00,,,,,,,,,
ME,2019,93,2019-04-03,21.00,,,,,,,,,
ME,2019,93,2019-04-03,23.00,,,,,,,,,
ME,2019,105,2019-04-15,0.00,,,,,,,,,
ME,2019,105,2019-04-15,2.00,,,,,,,,,
ME,2019,105,2019-04-15,4.00,,,,,,,,,
ME,2019,105,2019-04-15,6.00,,,,,,,,,
ME,2019,105,2019-04-15,8.00,,,,,,,,,
ME,2019,105,2019-04-15,10.00,,,,,,,,,
ME,2019,105,2019-04-15,12.00,,,,,,,,,
ME,2019,105,2019-04-15,14.00,,,,,,,,,
ME,2019,105,2019-04-15,16.00,,,,,,,,,
ME,2019,105,2019-04-15,18.00,,,,,,,,,
ME,2019,105,2019-04-15,20.00,,,,,,,,,
ME,2019,105,2019-04-15,22.00,,,,,,,,,
ME,2019,105,2019-04-15,24.00,,,,,,,,,
ME,2019,119,2019-04-29,0.00,,,,,,,,,
ME,2019,119,2019-04-29,2.00,,,,,,,,,
ME,2019,119,2019-04-29,4.00,,,,,,,,,
ME,2019,119,2019-04-29,6.00,,,,,,,,,
ME,2019,119,2019-04-29,8.00,,,,,,,,,
ME,2019,119,2019-04-29,10.00,,,,,,,,,
ME,2019,119,2019-04-29,12.00,,,,,,,,,
ME,2019,119,2019-04-29,14.00,,,,,,,,,
ME,2019,119,2019-04-29,16.00,,,,,,,,,
ME,2019,119,2019-04-29,18.00,,,,,,,,,
ME,2019,119,2019-04-29,20.00,,,,,,,,,
ME,2019,119,2019-04-29,22.00,,,,,,,,,
ME,2019,119,2019-04-29,23.70,,,,,,,,,
ME,2019,132,2019-05-12,1.00,,,,,,,,,
ME,2019,132,2019-05-12,3.00,,,,,,,,,
ME,2019,132,2019-05-12,5.00,,,,,,,,,
ME,2019,132,2019-05-12,7.00,,,,,,,,,
ME,2019,132,2019-05-12,9.00,,,,,,,,,
ME,2019,132,2019-05-12,11.00,,,,,,,,,
ME,2019,132,2019-05-12,13.00,,,,,,,,,
ME,2019,132,2019-05-12,15.00,,,,,,,,,
ME,2019,132,2019-05-12,17.00,,,,,,,,,
ME,2019,132,2019-05-12,19.00,,,,,,,,,
ME,2019,132,2019-05-12,21.00,,,,,,,,,
ME,2019,132,2019-05-12,23.00,,,,,,,,,
ME,2019,148,2019-05-28,0.00,,,,,,,,,
ME,2019,148,2019-05-28,2.00,,,,,,,,,
ME,2019,148,2019-05-28,4.00,,,,,,,,,
ME,2019,148,2019-05-28,6.00,,,,,,,,,
ME,2019,148,2019-05-28,8.00,,,,,,,,,
ME,2019,148,2019-05-28,10.00,,,,,,,,,
ME,2019,148,2019-05-28,12.00,,,,,,,,,
ME,2019,148,2019-05-28,14.00,,,,,,,,,
ME,2019,148,2019-05-28,16.00,,,,,,,,,
ME,2019,148,2019-05-28,18.00,,,,,,,,,
ME,2019,148,2019-05-28,20.00,,,,,,,,,
ME,2019,148,2019-05-28,22.00,,,,,,,,,
ME,2019,148,2019-05-28,24.00,,,,,,,,,
ME,2019,162,2019-06-11,0.00,,,,,,,,,
ME,2019,162,2019-06-11,2.00,,,,,,,,,
ME,2019,162,2019-06-11,4.00,,,,,,,,,
ME,2019,162,2019-06-11,6.00,,,,,,,,,
ME,2019,162,2019-06-11,8.00,,,,,,,,,
ME,2019,162,2019-06-11,10.00,,,,,,,,,
ME,2019,162,2019-06-11,12.00,,,,,,,,,
ME,2019,162,2019-06-11,14.00,,,,,,,,,
ME,2019,162,2019-06-11,16.00,,,,,,,,,
ME,2019,162,2019-06-11,18.00,,,,,,,,,
ME,2019,162,2019-06-11,20.00,,,,,,,,,
ME,2019,162,2019-06-11,22.00,,,,,,,,,
ME,2019,162,2019-06-11,24.00,,,,,,,,,
ME,2019,175,2019-06-24,0.00,,,,,,,,,
ME,2019,175,2019-06-24,2.00,,,,,,,,,
ME,2019,175,2019-06-24,4.00,,,,,,,,,
ME,2019,175,2019-06-24,6.00,,,,,,,,,
ME,2019,175,2019-06-24,8.00,,,,,,,,,
ME,2019,175,2019-06-24,10.00,,,,,,,,,
ME,2019,175,2019-06-24,12.00,,,,,,,,,
ME,2019,175,2019-06-24,14.00,,,,,,,,,
ME,2019,175,2019-06-24,16.00,,,,,,,,,
ME,2019,175,2019-06-24,18.00,,,,,,,,,
ME,2019,175,2019-06-24,20.00,,,,,,,,,
ME,2019,175,2019-06-24,22.00,,,,,,,,,
ME,2019,175,2019-06-24,24.00,,,,,,,,,
ME,2019,189,2019-07-08,0.00,,,,,,,,,
ME,2019,189,2019-07-08,2.00,,,,,,,,,
ME,2019,189,2019-07-08,4.00,,,,,,,,,
