STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-18,0,0,0,54,67,46
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-19,0,0,0,61,74,51
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-20,0.11,0,0,70,78,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-21,0,0,0,62,66,46
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-22,0,0,0,54,70,38
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-23,0,0,0,58,74,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-24,0,0,0,60,73,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-25,0,0,0,64,79,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-26,0,0,0,62,80,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-27,0,0,0,65,82,51
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-28,0,0,0,67,82,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-29,0.05,0,0,65,82,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-09-30,0,0,0,48,50,43
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-01,0,0,0,55,70,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-02,0.09,0,0,64,71,59
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-03,0.64,0,0,56,63,41
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-04,0.07,0,0,42,48,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-05,0,0,0,44,53,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-06,0,0,0,51,57,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-07,0,0,0,54,65,48
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-08,0,0,0,54,65,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-09,0,0,0,48,59,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-10,0,0,0,44,58,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-11,0,0,0,43,60,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-12,0.02,0,0,49,64,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-13,1.4,0,0,55,61,51
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-14,0.63,0,0,56,63,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-15,0.03,0,0,51,52,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-16,0,0,0,54,66,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-17,0,0,0,55,58,47
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-18,0,0,0,49,53,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-19,0,0,0,42,57,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-20,0,0,0,53,62,43
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-21,0,0,0,47,49,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-22,0,0,0,40,59,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-23,0.1,0,0,45,53,38
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-24,0,0,0,52,61,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-25,0,0,0,60,69,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-26,0.01,0,0,51,64,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-27,0.09,0,0,60,75,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-28,0,0,0,57,63,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-29,0,0,0,45,50,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-30,0,0,0,40,51,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-10-31,0.01,0.2,0,39,42,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-01,0,0,0,31,44,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-02,0,0,0,39,53,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-03,0.16,0,0,49,60,42
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-04,0.01,0,0,54,60,43
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-05,0.04,0,0,45,54,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-06,0.01,0,0,42,47,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-07,0.02,0,0,37,44,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-08,0.02,0,0,42,47,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-09,0.02,0,0,41,51,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-10,0,0,0,43,57,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-11,0.03,0,0,38,40,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-12,0,0,0,25,30,20
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-13,0,0.4,0,25,29,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-14,0,0,0,23,27,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-15,0.1,1.5,0,18,27,10
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-16,0.01,0.5,2,24,27,11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-17,0,0,1.2,13,16,8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-18,0,0,1.2,12,18,8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-19,0.01,0.2,1.2,20,27,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-20,0,0,1.2,20,24,7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-21,0,0,1.2,15,32,2
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-22,0.01,0,1.2,35,50,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-23,0.7,0,0,48,50,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-24,0.38,5.3,0,40,46,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-25,0,0,5.1,22,23,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-26,0,0,3.9,16,24,8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-27,0,0.1,3.1,19,23,6
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-28,0.02,0.3,3.1,16,30,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-29,0,0,3.1,33,44,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-11-30,0,0,1.2,35,43,15
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-01,0,0,1.2,14,15,5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-02,0,0,1.2,17,31,10
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-03,0,0,1.2,27,32,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-04,0,0,1.2,22,30,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-05,0,0,1.2,31,36,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-06,0,0,0,31,36,19
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-07,0,0,0,25,35,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-08,0.23,0.1,0,33,35,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-09,0,0,0,32,35,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-10,0,0,0,27,28,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-11,0,0,0,24,31,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-12,0,0,0,29,36,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-13,0,0,0,37,44,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-14,0,0,0,43,46,42
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-15,0.17,0,0,45,46,43
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-16,0.1,0,0,40,43,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-17,0,0,0,25,25,18
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-18,0,0,0,21,28,15
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-19,0,0,0,26,27,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-20,0,0,0,27,31,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-21,0,0,0,32,37,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-22,0.15,0,0,35,39,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-23,0.32,0,0,39,43,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-24,0,0,0,36,37,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-25,0,0,0,35,42,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-26,0,0,0,40,46,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-27,0.06,0,0,36,46,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-28,0,0,0,25,32,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-29,0,0,0,22,24,7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-30,0,0,0,9,15,2
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2014-12-31,0,0,0,6,19,-1
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-01,0,0,0,19,31,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-02,0,0,0,25,31,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-03,0.05,0.7,1.2,29,33,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-04,0.1,1.8,2,23,30,-4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-05,0.13,1.3,1.2,-2,3,-8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-06,0,0,3.1,2,13,-7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-07,0,0,2,0,3,-8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-08,0.11,2.5,2,-3,13,-8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-09,0.01,0.2,3.1,6,9,-1
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-10,0,0,3.1,3,23,-3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-11,0,0,3.1,19,27,7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-12,0,0,3.1,15,19,-6
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-13,0,0,3.1,6,19,-5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-14,0,0,3.1,9,22,-6
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-15,0,0,3.1,25,36,20
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-16,0,0,2,29,32,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-17,0,0,2,33,41,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-18,0,0,1.2,37,42,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-19,0.01,0.1,0,30,35,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-20,0.01,0.2,0,32,33,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-21,0.03,0.6,1.2,29,30,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-22,0,0,1.2,29,32,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-23,0,0,1.2,29,35,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-24,0,0,0,33,35,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-25,0,0,0,27,33,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-26,0.07,1.4,0,17,26,10
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-27,0,0,1.2,26,29,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-28,0,0,1.2,26,33,21
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-29,0.01,0.1,1.2,32,35,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-30,0,0,0,22,25,11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-01-31,0.13,1.3,0,26,35,22
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-01,0.32,5.4,2,20,26,8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-02,0,0,7.1,7,15,-4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-03,0.14,2.5,7.1,9,17,-3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-04,0,0,9.1,16,19,4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-05,0,0,9.1,5,14,-10
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-06,0,0,7.9,16,27,10
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-07,0,0,7.1,24,38,12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-08,0,0,5.9,30,34,19
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-09,0,0,5.9,21,26,5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-10,0.01,0.1,5.9,15,29,2
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-11,0,0,5.9,29,33,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-12,0.01,0.1,5.9,12,14,0
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-13,0,0,5.9,10,27,-3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-14,0,0.7,5.9,15,26,-3
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-15,0,0,5.9,1,11,-5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-16,0,0,5.9,12,17,11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-17,0,0.1,5.9,15,18,5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-18,0,0,5.9,4,6,-7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-19,0,0,5.9,-4,5,-11
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-20,0,0.4,5.9,2,20,-7
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-21,0,0,5.9,22,30,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-22,0,0,5.9,13,16,-4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-23,0,0,5.9,-1,9,-12
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-24,0,0,5.9,16,35,8
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-25,0.06,1.4,5.9,16,18,4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-26,0,0,7.1,10,14,0
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-27,0,0,5.9,5,16,-5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-02-28,0,0,5.9,4,17,-9
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-01,0,0,5.9,18,28,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-02,0,0,5.9,19,28,4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-03,0.11,0.8,5.9,26,32,23
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-04,0,0,5.9,19,25,4
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-05,0,0,5.9,7,16,-5
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-06,0,0,5.9,12,29,1
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-07,0,0,5.9,31,45,17
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-08,0,0,5.1,36,46,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-09,0,0,3.1,38,52,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-10,0,0,1.2,40,56,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-11,0,0,0,44,58,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-12,0,0,0,42,56,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-13,0,0,0,48,68,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-14,0,0,0,50,60,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-15,0,0,0,44,61,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-16,0,0,0,54,74,39
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-17,0,0,0,43,45,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-18,0,0,0,35,50,24
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-19,0,0,0,42,47,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-20,0,0,0,44,58,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-21,0,0,0,44,50,30
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-22,0,0,0,33,37,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-23,0.2,3,2,30,36,20
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-24,0.17,0,0,29,41,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-25,0.2,0.4,0,36,46,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-26,0,0,0,35,37,25
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-27,0,0,0,27,35,16
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-28,0,0,0,27,38,14
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-29,0.08,0,0,34,46,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-30,0,0,0,43,57,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-03-31,0,0,0,46,62,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-01,0,0,0,51,75,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-02,0.02,0,0,60,67,50
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-03,0,0,0,48,52,29
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-04,0,0,0,40,59,27
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-05,0,0,0,49,64,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-06,0.17,0,0,44,64,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-07,0.82,0,0,41,49,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-08,0.4,0,0,41,44,39
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-09,1.8,0,0,45,53,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-10,0.1,0,0,43,54,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-11,0,0,0,48,63,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-12,0,0,0,56,70,46
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-13,0.11,0,0,58,66,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-14,0,0,0,52,69,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-15,0,0,0,53,67,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-16,0,0,0,54,72,36
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-17,0,0,0,62,79,43
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-18,0,0,0,59,68,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-19,0.32,0,0,58,74,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-20,0.37,0,0,47,50,39
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-21,0.02,0,0,40,42,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-22,0.01,0,0,38,46,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-23,0,0,0,41,54,28
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-24,0.24,0,0,41,54,26
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-25,0,0,0,44,51,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-26,0,0,0,45,61,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-27,0,0,0,50,67,31
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-28,0,0,0,51,67,32
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-29,0,0,0,53,68,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-04-30,0,0,0,48,61,34
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-01,0,0,0,53,69,35
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-02,0,0,0,63,76,51
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-03,0.2,0,0,66,76,58
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-04,0.19,0,0,65,75,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-05,0.38,0,0,55,58,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-06,0.09,0,0,58,77,49
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-07,0,0,0,70,82,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-08,0,0,0,69,74,61
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-09,0,0,0,63,69,53
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-10,0.01,0,0,55,59,48
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-11,0.05,0,0,57,66,48
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-12,0,0,0,49,52,37
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-13,0,0,0,47,62,33
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-14,0.12,0,0,53,66,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-15,0.03,0,0,61,75,54
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-16,0,0,0,68,80,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-17,1.57,0,0,72,80,67
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-18,0,0,0,65,70,46
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-19,0.01,0,0,47,57,41
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-20,0,0,0,47,52,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-21,0,0,0,53,72,41
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-22,0,0,0,59,73,40
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-23,0,0,0,63,78,45
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-24,0.69,0,0,60,63,52
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-25,0.06,0,0,67,79,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-26,0.38,0,0,70,76,62
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-27,0,0,0,65,77,60
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-28,0,0,0,71,82,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-29,0.25,0,0,72,79,63
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-30,0.15,0,0,63,67,44
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-05-31,0,0,0,51,63,38
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-06-01,0,0,0,53,67,38
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-06-02,0,0,0,56,73,38
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-06-03,0,0,0,66,78,56
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2015-06-04,0,0,0,73,83,62
